"seqnames","start","end","width","strand","logFC","logCPM","F","PValue","FDR","status","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr19",49206691,49206969,279,"*",1.27543583044082,-2.27064607271942,16.4908657562854,0.000100324864299158,0.0144409799172504,"Gained","Intron (ENST00000598697.5/54795, intron 15 of 19)",19,49210601,49211400,800,1,"54795","ENST00000599459.1",-3632,"ENSG00000130529","TRPM4","transient receptor potential cation channel subfamily M member 4"
"chr19",49456710,49457208,499,"*",0.869327228705528,-1.80665987952296,12.5711632671676,0.000610078674451931,0.0423857843356729,"Gained","Intron (ENST00000540132.5/126133, intron 1 of 13)",19,49447424,49453497,6074,2,"55011","ENST00000597415.5",-3213,"ENSG00000104872","PIH1D1","PIH1 domain containing 1"
"chr19",49515864,49516069,206,"*",1.53762256059395,-2.52742300257789,20.4157326632234,1.77603118024889e-05,0.00440607785897507,"Gained","Promoter (1-2kb)",19,49514058,49526333,12276,1,"2217","ENST00000598076.1",1806,"ENSG00000104870","FCGRT","Fc gamma receptor and transporter"
"chr19",49568334,49569102,769,"*",0.770046505182657,-1.30815713093355,12.9524560616805,0.000509615854024488,0.0381049949125307,"Gained","Intron (ENST00000596358.6/51070, intron 1 of 8)",19,49556583,49560691,4109,2,"51070","ENST00000598296.5",-7643,"ENSG00000142546","NOSIP","nitric oxide synthase interacting protein"
"chr19",49577275,49578670,1396,"*",0.687139542219729,-0.546878343918762,17.9743803250938,5.18349756011233e-05,0.00937809838508716,"Gained","Promoter (<=1kb)",19,49557218,49579278,22061,2,"51070","ENST00000598544.1",608,"ENSG00000142546","NOSIP","nitric oxide synthase interacting protein"
"chr19",50391959,50392654,696,"*",0.764967080060873,-1.40175624536267,12.3266153660034,0.000684671415866033,0.0452777238720592,"Gained","Intron (ENST00000600859.5/5424, intron 1 of 25)",19,50387742,50417997,30256,1,"5424","ENST00000687454.1",4217,"ENSG00000062822","POLD1","DNA polymerase delta 1, catalytic subunit"
"chr19",51333947,51334411,465,"*",0.912715819987864,-1.81707524843424,13.0189703286247,0.000494151077507125,0.0374556769344927,"Gained","Exon (ENST00000600663.1/147645, exon 5 of 7)",19,51331536,51339755,8220,2,"147645","ENST00000600663.1",5344,"ENSG00000186806","VSIG10L","V-set and immunoglobulin domain containing 10 like"
"chr19",51400604,51400823,220,"*",1.31056516945197,-2.43772999017726,15.1742423948364,0.000181786870885384,0.0210179581261845,"Gained","Intron (ENST00000738639.1/ENST00000738639.1, intron 1 of 2)",19,51388289,51390591,2303,2,"147646","ENST00000574814.2",-10013,"ENSG00000262874","C19orf84","chromosome 19 open reading frame 84"
"chr19",55356293,55357240,948,"*",0.616545587520717,-0.856360153786019,11.9855325800039,0.000804771062171764,0.0495048330330758,"Gained","Promoter (1-2kb)",19,55353597,55354719,1123,2,"125965","ENST00000589467.1",-1574,"ENSG00000160471","COX6B2","cytochrome c oxidase subunit 6B2"
"chr19",56834980,56836298,1319,"*",0.652688617913691,-0.67748246293483,15.7243067775776,0.000141832143565624,0.0180362528984196,"Gained","Promoter (<=1kb)",19,56774594,56836078,61485,2,"23619","ENST00000595671.5",0,"ENSG00000269699","ZIM2","zinc finger imprinted 2"
"chr19",57007803,57008186,384,"*",0.994338251780335,-2.03593818866304,13.7100232429085,0.00035782984073587,0.0313058165953473,"Gained","Distal Intergenic",19,57074589,57080293,5705,1,"105372475","ENST00000792091.1",-66403,NA,"LOC105372475","uncharacterized LOC105372475"
"chr19",57411832,57412867,1036,"*",0.677339929998024,-0.995715820556349,12.485218322923,0.000634973674552553,0.0433102765531869,"Gained","Promoter (<=1kb)",19,57413373,57418038,4666,1,"7565","ENST00000597350.1",-506,"ENSG00000186272","ZNF17","zinc finger protein 17"
"chr19",57639868,57640145,278,"*",1.20591276936049,-2.47569006516932,12.9102864081531,0.000518791138648766,0.0385302691002918,"Gained","3' UTR",19,57633225,57634079,855,1,"10520","ENST00000540780.1",6643,"ENSG00000121417","ZNF211","zinc finger protein 211"
"chr19",57927137,57927763,627,"*",0.912412824963585,-1.57818436942572,15.8054999590886,0.000136828161187358,0.0176925372474809,"Gained","Promoter (1-2kb)",19,57922261,57925794,3534,2,"147686","ENST00000599086.5",-1343,"ENSG00000196724","ZNF418","zinc finger protein 418"
"chr19",58199014,58200224,1211,"*",0.646845060570662,-0.818269107736324,12.5204343068107,0.000624433723846643,0.0429393228791505,"Gained","Intron (ENST00000424679.6/10782, intron 1 of 4)",19,58208098,58213423,5326,1,"10782","ENST00000595146.1",-7874,"ENSG00000171606","ZNF274","zinc finger protein 274"
"chr19",58323795,58325582,1788,"*",0.629572333624352,-0.286725424052355,17.2593566354085,7.1163222683945e-05,0.0115150893162595,"Gained","Promoter (<=1kb)",19,58314788,58326285,11498,2,"105372480","ENST00000749494.1",703,"ENSG00000283103","LOC105372480","uncharacterized LOC105372480"
"chr2",3912634,3913635,1002,"*",0.690433571741523,-1.16668135071985,12.6925535637763,0.000575836698696399,0.0410177194028911,"Gained","Distal Intergenic",2,3957990,3959473,1484,2,"100505964","ENST00000671382.1",45838,"ENSG00000237401","LINC01304","long intergenic non-protein coding RNA 1304"
"chr2",4201388,4201787,400,"*",1.3450803458363,-2.39325076320563,16.3952737070965,0.000104570011514593,0.0148703940509501,"Gained","Distal Intergenic",2,4136644,4140731,4088,2,"107985841","ENST00000442831.1",-60657,NA,"LOC107985841","uncharacterized LOC107985841"
"chr2",5126217,5126420,204,"*",1.53763985457804,-2.80445340301463,12.8744542933544,0.000523625883227008,0.0387671768565818,"Gained","Distal Intergenic",2,5539666,5550310,10645,1,"107985842","ENST00000837483.1",-413246,NA,"LOC107985842","uncharacterized LOC107985842"
"chr2",5722525,5723192,668,"*",1.16272840622369,-1.78496187543245,23.8263088661622,4.24483038296228e-06,0.00164183060991695,"Gained","Promoter (2-3kb)",2,5726029,5730354,4326,1,"112268411","ENST00000829853.1",-2837,"ENSG00000236106","LOC112268411","uncharacterized LOC112268411"
"chr2",5789080,5789615,536,"*",1.07264708943609,-1.93597285454255,17.7556733519146,5.71736779536316e-05,0.0099813101123574,"Gained","Intron (ENST00000829845.1/112268411, intron 2 of 2)",2,5810630,5812638,2009,2,"105373400","ENST00000450397.2",23023,"ENSG00000237266","LINC01810","long intergenic non-protein coding RNA 1810"
"chr2",5819666,5820436,771,"*",0.938001639231521,-1.50446258581908,16.8994193938672,8.36435402949434e-05,0.0127734111964663,"Gained","Distal Intergenic",2,5811025,5812670,1646,2,"105373400","ENST00000662285.1",-6996,"ENSG00000237266","LINC01810","long intergenic non-protein coding RNA 1810"
"chr2",5833098,5833561,464,"*",0.916131661102649,-1.83463567157811,12.4619752636119,0.000642375830546096,0.0435546582981045,"Gained","Distal Intergenic",2,5811025,5812670,1646,2,"105373400","ENST00000662285.1",-20428,"ENSG00000237266","LINC01810","long intergenic non-protein coding RNA 1810"
"chr2",6142957,6143559,603,"*",0.90232062002652,-1.8276601682024,12.7569361137625,0.000558921310708565,0.0402917984511242,"Gained","Distal Intergenic",2,5982753,5994599,11847,1,"400940","ENST00000747575.1",160204,NA,"LOC400940","uncharacterized LOC400940"
"chr2",7284013,7285166,1154,"*",0.776106659535026,-0.830219874247906,19.2887780253699,2.91404043197533e-05,0.00622463686763011,"Gained","Distal Intergenic",2,7293688,7401142,107455,1,"105373406","ENST00000812801.1",-8522,NA,"LOC105373406","uncharacterized LOC105373406"
"chr2",7364308,7364529,222,"*",1.25462336909232,-2.5293474174994,12.5117203824437,0.000625585664914819,0.042991927623787,"Gained","Intron (ENST00000812802.1/107985847, intron 1 of 1)",2,7382077,7385084,3008,1,"105373406","ENST00000812807.1",-17548,NA,"LOC105373406","uncharacterized LOC105373406"
"chr2",8112735,8113342,608,"*",1.02125880953968,-1.55856263392588,19.1399355862594,3.11239131319799e-05,0.00652670928301936,"Gained","Intron (ENST00000663636.1/339788, intron 1 of 5)",2,8038372,8118358,79987,2,"339789","ENST00000454043.2",5016,"ENSG00000236790","LINC00299","long intergenic non-protein coding RNA 299"
"chr2",8957531,8958244,714,"*",0.799467685070806,-1.49816792103988,12.7455632076913,0.000561788747444337,0.0404078701066158,"Gained","Promoter (<=1kb)",2,8873194,8958590,85397,2,"129642","ENST00000474341.5",346,"ENSG00000143797","MBOAT2","membrane bound glycerophospholipid O-acyltransferase 2"
"chr2",9126601,9127780,1180,"*",0.657408103808094,-0.878087177198342,12.4950225593774,0.000631995682023002,0.0432347716903025,"Gained","Distal Intergenic",2,9114864,9117009,2146,1,"105373416","ENST00000819804.1",11737,NA,"LOC105373416","uncharacterized LOC105373416"
"chr2",9953203,9956295,3093,"*",0.383289677993148,0.792741988083364,12.3388537819148,0.000680311720005583,0.045121840407941,"Gained","Promoter (<=1kb)",2,9939096,9953046,13951,2,"105373422","ENST00000826142.1",-157,"ENSG00000287305","LOC105373422","uncharacterized LOC105373422"
"chr2",10350099,10353805,3707,"*",0.412952428494832,1.13733834841647,16.9365157837865,8.21744550119373e-05,0.0126251532745459,"Gained","Intron (ENST00000757088.1/3241, intron 1 of 1)",2,10368678,10427616,58939,1,"3241","ENST00000613496.4",-14873,"ENSG00000115756","HPCAL1","hippocalcin like 1"
"chr2",10584945,10585277,333,"*",1.20113843228732,-1.69876478113577,24.3822506272754,3.37173676227098e-06,0.00139178583854866,"Gained","Intron (ENST00000695464.1/79954, intron 18 of 20)",2,10571644,10609350,37707,2,"79954","ENST00000695474.1",24073,"ENSG00000115761","NOL10","nucleolar protein 10"
"chr2",10657391,10657891,501,"*",0.819679471495332,-1.56358939262414,12.1239109603569,0.000753884309884913,0.047711186716637,"Gained","Promoter (2-3kb)",2,10568297,10655180,86884,2,"79954","ENST00000695466.1",-2211,"ENSG00000115761","NOL10","nucleolar protein 10"
"chr2",10699054,10699487,434,"*",0.995160862685605,-1.91097885443491,13.7131985382269,0.000357322371340453,0.0312986420616996,"Gained","Distal Intergenic",2,10691538,10691831,294,1,"106479524","ENST00000487171.3",7516,"ENSG00000243819","RN7SL832P","RNA, 7SL, cytoplasmic 832, pseudogene"
"chr2",11199874,11200322,449,"*",0.922453398419007,-1.92504676027092,12.30604680358,0.000691587004296514,0.0455206145844186,"Gained","Intron (ENST00000697790.1/9475, intron 8 of 19)",2,11192676,11195210,2535,2,"9475","ENST00000493096.1",-4664,"ENSG00000134318","ROCK2","Rho associated coiled-coil containing protein kinase 2"
"chr2",11241361,11243376,2016,"*",0.552208219571702,0.274750192588621,18.572304358519,3.98346296255052e-05,0.00780621836722166,"Gained","Intron (ENST00000315872.11/9475, intron 4 of 32)",2,11183331,11234670,51340,2,"9475","ENST00000401753.5",-6691,"ENSG00000134318","ROCK2","Rho associated coiled-coil containing protein kinase 2"
"chr2",11457854,11458222,369,"*",0.934788294929912,-1.8857945885799,12.3553752779489,0.000675611693783578,0.04500225552661,"Gained","Intron (ENST00000428221.5/1876, intron 1 of 6)",2,11446197,11451696,5500,2,"1876","ENST00000471343.5",-6158,"ENSG00000169016","E2F6","E2F transcription factor 6"
"chr2",11644528,11645794,1267,"*",0.613598345824641,-0.740924522619154,12.3657067527502,0.000671829310700199,0.0448534669389826,"Gained","Distal Intergenic",2,11658178,11670195,12018,2,"23620","ENST00000306928.6",24401,"ENSG00000169006","NTSR2","neurotensin receptor 2"
"chr2",11732024,11732874,851,"*",0.742171725046171,-1.06002146893089,15.1075131253567,0.000187832001631442,0.0214340687155425,"Gained","Intron (ENST00000449576.6/23175, intron 2 of 21)",2,11724352,11824863,100512,1,"23175","ENST00000396099.5",7672,"ENSG00000134324","LPIN1","lipin 1"
"chr2",11963907,11964139,233,"*",1.06516110101069,-2.31987674564293,12.2312842891167,0.000715942701909856,0.0464150918511968,"Gained","Intron (ENST00000438292.5/100506457, intron 1 of 4)",2,11983922,12131585,147664,1,"100506457","ENST00000824631.1",-19783,"ENSG00000224184","MIR3681HG","MIR3681 host gene"
"chr2",12001075,12003369,2295,"*",0.521908550204817,0.267216806393839,15.571412274993,0.000151990048353652,0.0187939230059741,"Gained","Intron (ENST00000438292.5/100506457, intron 1 of 4)",2,12007113,12131585,124473,1,"100506457","ENST00000451644.6",-3744,"ENSG00000224184","MIR3681HG","MIR3681 host gene"
"chr2",12190840,12192434,1595,"*",0.892127306173959,-0.446319024525444,27.5483418557742,9.28158539874817e-07,0.000544153338861733,"Gained","Promoter (<=1kb)",2,12189604,12192855,3252,2,"105373432","ENST00000824844.1",421,"ENSG00000289856","LOC105373432","uncharacterized LOC105373432"
"chr2",12379095,12379593,499,"*",0.836227326883357,-1.48617333555703,14.392463252258,0.000260866384115632,0.0262890552580748,"Gained","Exon (ENST00000840295.1/100506457, exon 4 of 4)",2,12390151,12562617,172467,1,"100506457","ENST00000653484.1",-10558,"ENSG00000224184","MIR3681HG","MIR3681 host gene"
"chr2",12511450,12511776,327,"*",1.24261336522452,-2.46200445233316,12.7955990634207,0.000547574131056824,0.039782059588876,"Gained","Intron (ENST00000412294.6/100506457, intron 4 of 5)",2,12558206,12702903,144698,1,"100506457","ENST00000840289.1",-46430,"ENSG00000224184","MIR3681HG","MIR3681 host gene"
"chr2",12596185,12599229,3045,"*",0.428180966171531,0.849574408161568,14.2898151036605,0.000273278509967082,0.0268958701003849,"Gained","Exon (ENST00000414086.1/ENST00000414086.1, exon 1 of 4)",2,12561100,12702914,141815,1,"100506457","ENST00000840292.1",35085,"ENSG00000224184","MIR3681HG","MIR3681 host gene"
"chr2",12697828,12698326,499,"*",0.870714622825307,-1.74726877951392,12.7685087838901,0.000555862411879719,0.0401786604629219,"Gained","Intron (ENST00000664018.1/100506457, intron 5 of 5)",2,12702764,12716752,13989,2,"124905974","ENST00000657078.2",18426,NA,"LOC124905974","uncharacterized LOC124905974"
"chr2",12846389,12847070,682,"*",0.657099469257117,-1.08975154907399,12.0592958240264,0.000777113733225573,0.0485640447582413,"Gained","Intron (ENST00000848765.1/ENST00000848765.1, intron 1 of 1)",2,12737367,12737444,78,1,"100422986","ENST00000579927.1",109022,"ENSG00000264370","MIR3125","microRNA 3125"
"chr2",13004747,13005070,324,"*",1.01941670648953,-2.10647214146675,13.4247016686976,0.000408636419706319,0.0336519094760266,"Gained","Promoter (<=1kb)",2,12780593,13003905,223313,2,"100506474","ENST00000663507.1",-842,"ENSG00000225649","LOC100506474","uncharacterized LOC100506474"
"chr2",13135460,13136066,607,"*",0.754039807918516,-1.22771204628837,13.3856809418133,0.000416015087647508,0.0339890191392009,"Gained","Intron (ENST00000848581.1/105373484, intron 2 of 2)",2,12966782,13007066,40285,2,"100506474","ENST00000848773.1",-128394,"ENSG00000225649","LOC100506474","uncharacterized LOC100506474"
"chr2",13139749,13140258,510,"*",0.863558864081915,-1.72370776426818,13.1711034951424,0.000460121813524078,0.0360394463975957,"Gained","Intron (ENST00000848581.1/105373484, intron 2 of 2)",2,12966782,13007066,40285,2,"100506474","ENST00000848773.1",-132683,"ENSG00000225649","LOC100506474","uncharacterized LOC100506474"
"chr2",13157600,13159464,1865,"*",0.595512733946063,0.0341077826878275,17.7644955801509,5.68656934144909e-05,0.00994719132472916,"Gained","Intron (ENST00000848581.1/105373484, intron 2 of 2)",2,12966782,13007066,40285,2,"100506474","ENST00000848773.1",-150534,"ENSG00000225649","LOC100506474","uncharacterized LOC100506474"
"chr2",13291894,13292419,526,"*",0.939246123967106,-1.60555821899759,16.4131344675059,0.00010402753038434,0.0148230635213755,"Gained","Intron (ENST00000647894.1/105373436, intron 4 of 4)",2,13357271,13391229,33959,1,"105373437","ENST00000772679.1",-64852,"ENSG00000300555","LOC105373437","uncharacterized LOC105373437"
"chr2",13296167,13296775,609,"*",1.19815553324039,-1.77817967728094,23.3342370132214,5.2091538261643e-06,0.00186580595636601,"Gained","Intron (ENST00000647894.1/105373436, intron 4 of 4)",2,13357271,13391229,33959,1,"105373437","ENST00000772679.1",-60496,"ENSG00000300555","LOC105373437","uncharacterized LOC105373437"
"chr2",13302457,13303282,826,"*",0.823599222936092,-0.970853678438857,20.3887806018451,1.81098064994919e-05,0.00446147387687343,"Gained","Intron (ENST00000647894.1/105373436, intron 4 of 4)",2,13357271,13391229,33959,1,"105373437","ENST00000772679.1",-53989,"ENSG00000300555","LOC105373437","uncharacterized LOC105373437"
"chr2",13321840,13322261,422,"*",1.01406151651529,-1.89170087558918,15.8653472917784,0.000133201380075422,0.0174276899655896,"Gained","Intron (ENST00000647894.1/105373436, intron 4 of 4)",2,13357271,13391229,33959,1,"105373437","ENST00000772679.1",-35010,"ENSG00000300555","LOC105373437","uncharacterized LOC105373437"
"chr2",13977846,13978280,435,"*",0.91739774234736,-1.9582546970355,12.0725669678753,0.00077262849810239,0.0484378740745085,"Gained","Intron (ENST00000417751.5/100499171, intron 2 of 4)",2,13723048,13758152,35105,1,"105373438","ENST00000420828.1",254798,NA,"LOC105373438","uncharacterized LOC105373438"
"chr2",14350366,14350836,471,"*",0.882211808286583,-1.80593899377463,12.0672379913208,0.0007745790864092,0.0484673508466301,"Gained","Intron (ENST00000417751.5/100499171, intron 1 of 4)",2,14228874,14400958,172085,2,"100499171","ENST00000418420.1",50122,"ENSG00000230448","LINC00276","long intergenic non-protein coding RNA 276"
"chr2",15554095,15554318,224,"*",1.09805734533289,-2.26454716854424,13.7826564044577,0.000345711381671286,0.0306691540956578,"Gained","Promoter (1-2kb)",2,15417385,15555919,138535,2,"51594","ENST00000700066.1",1601,"ENSG00000151779","NBAS","NBAS subunit of NRZ tethering complex"
"chr2",17076113,17076659,547,"*",0.842715594690494,-1.7324180944211,12.2185496386861,0.000720844544882571,0.0466125974072245,"Gained","Distal Intergenic",2,16970034,16974497,4464,1,"107985806","ENST00000421181.1",106079,NA,"LINC01866","long intergenic non-protein coding RNA 1866"
"chr2",18249504,18250344,841,"*",0.647378047645729,-0.980721845327954,12.6477896441632,0.000588047513558174,0.0414937686301859,"Gained","Intron (ENST00000465292.5/3790, intron 3 of 4)",2,18386643,18387136,494,1,"105373454","ENST00000720892.1",-136299,NA,"LOC105373454","uncharacterized LOC105373454"
