"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr14",61472469,61472672,204,"*","Intron (ENST00000555185.5/5583, intron 1 of 3)",14,61477167,61549946,72780,1,"5583","ENST00000536400.5",-4495,"ENSG00000027075","PRKCH","protein kinase C eta"
"chr14",61927094,61927820,727,"*","Intron (ENST00000554138.1/83851, intron 1 of 1)",14,61864880,61970313,105434,1,"83851","ENST00000554436.1",62214,"ENSG00000139973","SYT16","synaptotagmin 16"
"chr14",61965069,61965338,270,"*","Intron (ENST00000554138.1/83851, intron 1 of 1)",14,61995823,62112550,116728,1,"83851","ENST00000568344.5",-30485,"ENSG00000139973","SYT16","synaptotagmin 16"
"chr14",62532296,62532497,202,"*","Intron (ENST00000743724.1/105370529, intron 3 of 3)",14,62485452,62509147,23696,2,"105370528","ENST00000743897.1",-23149,NA,"LOC105370528","uncharacterized LOC105370528"
"chr14",62692205,62692535,331,"*","Distal Intergenic",14,62485576,62571811,86236,2,"105370528","ENST00000743896.1",-120394,NA,"LOC105370528","uncharacterized LOC105370528"
"chr14",62957430,62957925,496,"*","Intron (ENST00000322893.12/27133, intron 6 of 10)",14,62707567,63045186,337620,2,"27133","ENST00000420622.6",87261,"ENSG00000140015","KCNH5","potassium voltage-gated channel subfamily H member 5"
"chr14",62989044,62989605,562,"*","Intron (ENST00000322893.12/27133, intron 4 of 10)",14,62707567,63045186,337620,2,"27133","ENST00000420622.6",55581,"ENSG00000140015","KCNH5","potassium voltage-gated channel subfamily H member 5"
"chr14",63174775,63174994,220,"*","Intron (ENST00000654636.1/105370531, intron 1 of 3)",14,63123608,63178150,54543,2,"105370531","ENST00000737109.1",3156,NA,"LOC105370531","LINE-1 retrotransposable element ORF1 protein-like"
"chr14",64421219,64421456,238,"*","Promoter (2-3kb)",14,64419203,64426192,6990,1,"4522","ENST00000554057.5",2016,"ENSG00000100714","MTHFD1","methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"
"chr14",64846023,64846307,285,"*","Intron (ENST00000644917.1/6710, intron 1 of 35)",14,64746284,64823148,76865,2,"6710","ENST00000389722.7",-22875,"ENSG00000070182","SPTB","spectrin beta, erythrocytic"
"chr14",65879360,65879571,212,"*","Distal Intergenic",14,66111557,66128052,16496,1,"105370540","ENST00000666006.1",-231986,"ENSG00000258502","LINC02290","long intergenic non-protein coding RNA 2290"
"chr14",65949868,65950446,579,"*","Distal Intergenic",14,66111557,66128052,16496,1,"105370540","ENST00000666006.1",-161111,"ENSG00000258502","LINC02290","long intergenic non-protein coding RNA 2290"
"chr14",66403341,66403624,284,"*","Intron (ENST00000556361.1/ENST00000556361.1, intron 1 of 3)",14,66411704,66498677,86974,1,"440184","ENST00000641761.1",-8080,"ENSG00000196553","CCDC196","coiled-coil domain containing 196"
"chr14",67187953,67188182,230,"*","Promoter (1-2kb)",14,67072688,67189332,116645,2,"105370538","ENST00000826515.1",1150,"ENSG00000307479","LOC105370538","uncharacterized LOC105370538"
"chr14",67934106,67934336,231,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,67908305,68468250,559946,1,"5890","ENST00000468382.5",25801,"ENSG00000182185","RAD51B","RAD51 paralog B"
"chr14",68089194,68089438,245,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",40758,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68104493,68104920,428,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",25276,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68125276,68125615,340,"*","Exon (ENST00000554679.1/105370546, exon 2 of 2)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",4581,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68137704,68138137,434,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",-7508,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68140274,68140702,429,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",-10078,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68210636,68211357,722,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",-80440,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68232450,68233012,563,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",-102254,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68250101,68251117,1017,"*","Intron (ENST00000479335.5/5890, intron 8 of 11)",14,68125004,68130196,5193,2,"105370546","ENST00000554679.1",-119905,NA,"LOC105370546","uncharacterized LOC105370546"
"chr14",68376550,68376797,248,"*","Intron (ENST00000479335.5/5890, intron 9 of 11)",14,68387137,68497451,110315,1,"5890","ENST00000554183.1",-10340,"ENSG00000182185","RAD51B","RAD51 paralog B"
"chr14",68444732,68445175,444,"*","Intron (ENST00000479335.5/5890, intron 10 of 11)",14,68472033,68478101,6069,1,"5890","ENST00000555782.1",-26858,"ENSG00000182185","RAD51B","RAD51 paralog B"
"chr14",68451768,68452036,269,"*","Intron (ENST00000479335.5/5890, intron 10 of 11)",14,68472033,68478101,6069,1,"5890","ENST00000555782.1",-19997,"ENSG00000182185","RAD51B","RAD51 paralog B"
"chr14",68459022,68459316,295,"*","Intron (ENST00000479335.5/5890, intron 10 of 11)",14,68472033,68478101,6069,1,"5890","ENST00000555782.1",-12717,"ENSG00000182185","RAD51B","RAD51 paralog B"
"chr14",68535461,68535917,457,"*","Intron (ENST00000487861.5/5890, intron 10 of 10)",14,68545562,68594988,49427,1,"5890","ENST00000556251.1",-9645,"ENSG00000182185","RAD51B","RAD51 paralog B"
"chr14",68779946,68780259,314,"*","Promoter (<=1kb)",14,68741750,68780179,38430,2,"107984709","ENST00000768255.1",0,"ENSG00000289583","LOC107984709","uncharacterized LOC107984709"
"chr14",69079184,69079580,397,"*","Intron (ENST00000772529.1/ENST00000772529.1, intron 1 of 1)",14,69055210,69118194,62985,2,"8816","ENST00000553293.5",38614,"ENSG00000139990","DCAF5","DDB1 and CUL4 associated factor 5"
"chr14",69317112,69317372,261,"*","Intron (ENST00000554317.5/57452, intron 2 of 2)",14,69332522,69339623,7102,1,"57452","ENST00000556677.1",-15150,"ENSG00000100626","GALNT16","polypeptide N-acetylgalactosaminyltransferase 16"
"chr14",69643493,69643799,307,"*","Intron (ENST00000342745.5/9766, intron 1 of 5)",14,69658510,69703798,45289,1,"9766","ENST00000556993.1",-14711,"ENSG00000100647","SUSD6","sushi domain containing 6"
"chr14",70755000,70755311,312,"*","Promoter (2-3kb)",14,70749553,70752956,3404,2,"4293","ENST00000554024.1",-2044,"ENSG00000006432","MAP3K9","mitogen-activated protein kinase kinase kinase 9"
"chr14",70856879,70857186,308,"*","Distal Intergenic",14,70821975,70823984,2010,1,"124903341","ENST00000802699.1",34904,NA,"LOC124903341","uncharacterized LOC124903341"
"chr14",71575103,71575332,230,"*","Intron (ENST00000555989.5/26037, intron 5 of 6)",14,71586281,71739401,153121,1,"26037","ENST00000358550.6",-10949,"ENSG00000197555","SIPA1L1","signal induced proliferation associated 1 like 1"
"chr14",75712017,75712348,332,"*","Exon (ENST00000556173.5/23093, exon 8 of 8)",14,75717812,75735227,17416,1,"23093","ENST00000554935.5",-5464,"ENSG00000119685","TTLL5","tubulin tyrosine ligase like 5"
"chr14",80996386,80996652,267,"*","Intron (ENST00000541158.6/7253, intron 2 of 10)",14,80945556,80959517,13962,2,"145508","ENST00000554368.1",-36869,"ENSG00000100629","CEP128","centrosomal protein 128"
"chr14",85415445,85415661,217,"*","Promoter (1-2kb)",14,85414333,85419864,5532,1,"100996280","ENST00000668320.2",1112,"ENSG00000259107","LINC00911","long intergenic non-protein coding RNA 911"
"chr14",87870109,87870495,387,"*","Intron (ENST00000554305.5/ENST00000554305.5, intron 1 of 6)",14,87934772,87949899,15128,2,"2581","ENST00000555179.1",79404,"ENSG00000054983","GALC","galactosylceramidase"
"chr14",88129753,88129957,205,"*","Intron (ENST00000656018.2/283587, intron 5 of 5)",14,88143167,88180198,37032,1,"105370612","ENST00000828378.1",-13210,NA,"KCNK10-AS1","KCNK10 antisense RNA 1"
"chr14",88983850,88984111,262,"*","Distal Intergenic",14,89013361,89025997,12637,1,"124903356","ENST00000637466.2",-29250,NA,"LOC124903356","uncharacterized LOC124903356"
"chr15",25543274,25543490,217,"*","Intron (ENST00000826796.1/105370737, intron 1 of 3)",15,25484831,25578791,93961,2,"105370737","ENST00000422117.1",35301,"ENSG00000235731","LINC02250","long intergenic non-protein coding RNA 2250"
"chr15",39128249,39128590,342,"*","Promoter (<=1kb)",15,38885365,39128027,242663,2,"105370777","ENST00000824338.1",-222,"ENSG00000259345","LOC105370777","uncharacterized LOC105370777"
"chr15",39189093,39189294,202,"*","Exon (ENST00000560743.1/ENST00000560743.1, exon 2 of 2)",15,38886802,39196004,309203,2,"105370777","ENST00000647271.2",6710,"ENSG00000259345","LOC105370777","uncharacterized LOC105370777"
"chr15",39429931,39430164,234,"*","Promoter (2-3kb)",15,39071571,39427195,355625,2,"105370777","ENST00000558209.1",-2736,"ENSG00000259345","LOC105370777","uncharacterized LOC105370777"
"chr15",44102678,44102911,234,"*","Intron (ENST00000417257.6/84978, intron 1 of 13)",15,43873275,44194446,321172,2,"84978","ENST00000484674.5",91535,"ENSG00000171877","FRMD5","FERM domain containing 5"
"chr15",48040274,48040477,204,"*","Intron (ENST00000662551.1/124900354, intron 2 of 2)",15,48003488,48046647,43160,2,"107984792","ENST00000827154.1",6170,NA,"LOC107984792","uncharacterized LOC107984792"
"chr15",57395438,57395661,224,"*","Intron (ENST00000559194.1/84952, intron 2 of 2)",15,57377146,57407282,30137,1,"84952","ENST00000557813.2",18292,"ENSG00000128849","CGNL1","cingulin like 1"
"chr15",59191932,59192144,213,"*","Intron (ENST00000288235.9/4643, intron 17 of 27)",15,59178424,59206761,28338,2,"4643","ENST00000558182.5",14617,"ENSG00000157483","MYO1E","myosin IE"
"chr15",59350127,59350486,360,"*","Intron (ENST00000288235.9/4643, intron 1 of 27)",15,59227483,59372527,145045,2,"4643","ENST00000558571.1",22041,"ENSG00000157483","MYO1E","myosin IE"
"chr15",60138267,60138477,211,"*","Distal Intergenic",15,60166988,60252716,85729,1,"105370839","ENST00000772876.1",-28511,NA,"LOC105370839","uncharacterized LOC105370839"
"chr15",60208785,60209062,278,"*","Intron (ENST00000772876.1/105370839, intron 2 of 2)",15,60167001,60255819,88819,1,"105370839","ENST00000772875.1",41784,NA,"LOC105370839","uncharacterized LOC105370839"
"chr15",60374616,60375069,454,"*","Promoter (<=1kb)",15,60351192,60374505,23314,2,"302","ENST00000559176.5",-111,"ENSG00000182718","ANXA2","annexin A2"
"chr15",60673887,60674285,399,"*","Intron (ENST00000335670.11/6095, intron 2 of 10)",15,60681564,60687249,5686,1,"100996876","ENST00000663342.2",-7279,"ENSG00000259482","RORA-AS2","RORA antisense RNA 2"
"chr15",61460237,61460477,241,"*","Intron (ENST00000559783.2/107984782, intron 3 of 4)",15,61404295,61411279,6985,1,"105370847","ENST00000846753.1",55942,NA,"LOC105370847","uncharacterized LOC105370847"
"chr15",61555896,61556276,381,"*","Intron (ENST00000559783.2/107984782, intron 2 of 4)",15,61598514,61605241,6728,1,"101928850","ENST00000561182.1",-42238,"ENSG00000259530","LOC101928850","uncharacterized LOC101928850"
"chr15",61907299,61907884,586,"*","3' UTR",15,61906643,61917532,10890,2,"54832","ENST00000558338.1",9648,"ENSG00000129003","VPS13C","vacuolar protein sorting 13 homolog C"
"chr15",62307569,62307816,248,"*","Promoter (2-3kb)",15,62304658,62304734,77,2,"102465869","ENST00000618843.1",-2835,"ENSG00000277919","MIR8067","microRNA 8067"
"chr15",62618481,62618701,221,"*","Intron (ENST00000636159.2/83660, intron 3 of 58)",15,62637636,62645181,7546,2,"197003","ENST00000560347.1",26480,"ENSG00000259458","MGC15885","uncharacterized protein MGC15885"
"chr15",62647589,62647795,207,"*","Promoter (2-3kb)",15,62649999,62658174,8176,1,"83660","ENST00000474847.2",-2204,"ENSG00000171914","TLN2","talin 2"
"chr15",62928737,62929168,432,"*","Distal Intergenic",15,62842889,62884034,41146,2,"105370854","ENST00000557994.1",-44703,NA,"LOC105370854","uncharacterized LOC105370854"
"chr15",65304673,65305128,456,"*","Promoter (<=1kb)",15,65304677,65304793,117,1,"26832","ENST00000363286.2",0,"ENSG00000200156","RNU5B-1","RNA, U5B small nuclear 1"
"chr15",70701932,70702399,468,"*","Promoter (<=1kb)",15,70656802,70702308,45507,2,"55075","ENST00000379983.6",0,"ENSG00000137831","UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats"
"chr15",70783553,70783794,242,"*","Intron (ENST00000557828.2/55075, intron 2 of 3)",15,70654554,70763558,109005,2,"55075","ENST00000322954.11",-19995,"ENSG00000137831","UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats"
"chr15",70863544,70863792,249,"*","Intron (ENST00000544974.6/54839, intron 1 of 16)",15,70829130,70854157,25028,2,"55323","ENST00000299213.10",-9387,"ENSG00000166173","LARP6","La ribonucleoprotein 6, translational regulator"
"chr15",79640281,79640518,238,"*","Intron (ENST00000756111.1/ENST00000756111.1, intron 4 of 4)",15,79466974,79475189,8216,2,"105370918","ENST00000779567.1",-165092,NA,"LOC105370918","uncharacterized LOC105370918"
"chr15",81092370,81092574,205,"*","Intron (ENST00000560091.5/161502, intron 1 of 4)",15,81099408,81136748,37341,1,"161502","ENST00000561216.1",-6834,"ENSG00000156206","CFAP161","cilia and flagella associated protein 161"
"chr15",85479259,85479488,230,"*","Intron (ENST00000559362.5/11214, intron 1 of 14)",15,85544040,85579184,35145,1,"11214","ENST00000558166.2",-64552,"ENSG00000170776","AKAP13","A-kinase anchoring protein 13"
"chr15",86863325,86863556,232,"*","Intron (ENST00000614907.3/123624, intron 22 of 22)",15,86932880,86946331,13452,1,"105370954","ENST00000560696.1",-69324,"ENSG00000259636","LOC105370954","uncharacterized LOC105370954"
"chr15",86892808,86893406,599,"*","Intron (ENST00000614907.3/123624, intron 22 of 22)",15,86932880,86946331,13452,1,"105370954","ENST00000560696.1",-39474,"ENSG00000259636","LOC105370954","uncharacterized LOC105370954"
"chr15",87609468,87609699,232,"*","Intron (ENST00000665121.1/102724465, intron 1 of 4)",15,87626238,87634640,8403,1,"124903580","ENST00000785643.1",-16539,NA,"LOC124903580","uncharacterized LOC124903580"
"chr15",93173510,93173761,252,"*","Intron (ENST00000711606.1/101927025, intron 6 of 11)",15,93119404,93499335,379932,1,"105370982","ENST00000791023.1",54106,NA,"LOC105370982","uncharacterized LOC105370982"
"chr15",93929823,93930024,202,"*","Exon (ENST00000766271.1/101927129, exon 3 of 3)",15,93943921,93973708,29788,1,"101927129","ENST00000766272.1",-13897,"ENSG00000258476","LINC01580","long intergenic non-protein coding RNA 1580"
"chr15",94206535,94206757,223,"*","Distal Intergenic",15,94231538,94358606,127069,1,"55784","ENST00000543482.5",-24781,"ENSG00000140563","MCTP2","multiple C2 and transmembrane domain containing 2"
"chr15",98568025,98568249,225,"*","Intron (ENST00000747278.1/ENST00000747278.1, intron 1 of 2)",15,98441071,98520386,79316,2,"283777","ENST00000636796.1",-47639,"ENSG00000293555","FAM169BP","protein FAM169B"
"chr15",99708600,99708835,236,"*","Promoter (2-3kb)",15,99706595,99715962,9368,1,"4205","ENST00000561125.2",2005,"ENSG00000068305","MEF2A","myocyte enhancer factor 2A"
"chr16",5851720,5852587,868,"*","Intron (ENST00000569895.3/54715, intron 3 of 6)",16,6019024,7713340,1694317,1,"54715","ENST00000550418.6",-166437,"ENSG00000078328","RBFOX1","RNA binding fox-1 homolog 1"
"chr16",7397827,7398230,404,"*","Intron (ENST00000641259.1/54715, intron 7 of 19)",16,7422778,7579785,157008,1,"54715","ENST00000569889.1",-24548,"ENSG00000078328","RBFOX1","RNA binding fox-1 homolog 1"
"chr16",8370720,8371202,483,"*","Intron (ENST00000566236.1/ENST00000566236.1, intron 1 of 2)",16,8526549,8532013,5465,2,"283953","ENST00000562516.1",160811,"ENSG00000232258","TMEM114","transmembrane protein 114"
"chr16",8374663,8374891,229,"*","Intron (ENST00000566236.1/ENST00000566236.1, intron 2 of 2)",16,8526549,8532013,5465,2,"283953","ENST00000562516.1",157122,"ENSG00000232258","TMEM114","transmembrane protein 114"
"chr16",12971219,12971545,327,"*","Intron (ENST00000558583.3/729993, intron 2 of 4)",16,12902879,12908910,6032,1,"729993","ENST00000482916.1",68340,"ENSG00000237515","SHISA9","shisa family member 9"
"chr16",12976878,12977098,221,"*","Intron (ENST00000558583.3/729993, intron 2 of 4)",16,12902879,12908910,6032,1,"729993","ENST00000482916.1",73999,"ENSG00000237515","SHISA9","shisa family member 9"
"chr16",13110248,13110449,202,"*","Intron (ENST00000558583.3/729993, intron 2 of 4)",16,13082380,13235293,152914,1,"729993","ENST00000566106.1",27868,"ENSG00000237515","SHISA9","shisa family member 9"
"chr16",22614581,22615021,441,"*","Promoter (1-2kb)",16,22612543,22613483,941,2,"118568814","ENST00000566098.1",-1098,NA,"LINC02890","long intergenic non-protein coding RNA 2890"
"chr16",22787894,22788184,291,"*","Intron (ENST00000804048.1/107984851, intron 2 of 3)",16,22724498,22813746,89249,2,"107984851","ENST00000804048.1",25562,"ENSG00000283213","LOC107984851","collagen alpha-1(XVI) chain"
"chr16",24309367,24309662,296,"*","Intron (ENST00000005284.4/10368, intron 1 of 3)",16,24333415,24333547,133,2,"124900377","ENST00000364671.1",23885,"ENSG00000201541","LOC124900377","small nucleolar RNA SNORA1"
"chr16",24748280,24748488,209,"*","Intron (ENST00000566108.2/27327, intron 2 of 2)",16,24729713,24777027,47315,1,"27327","ENST00000562829.1",18567,"ENSG00000090905","TNRC6A","trinucleotide repeat containing adaptor 6A"
"chr16",35492359,35492587,229,"*","Exon (ENST00000562032.1/ENST00000562032.1, exon 1 of 1)",16,35477414,35496419,19006,2,"146481","ENST00000717444.1",3832,NA,"FRG2DP","FSHD region gene 2 family member D, pseudogene"
"chr16",48127350,48127568,219,"*","Intron (ENST00000311303.8/94160, intron 11 of 30)",16,48111448,48115433,3986,2,"94160","ENST00000533185.1",-11917,"ENSG00000140798","ABCC12","ATP binding cassette subfamily C member 12"
"chr16",53776118,53776319,202,"*","Intron (ENST00000636491.1/79068, intron 2 of 9)",16,53826361,54040726,214366,1,"79068","ENST00000563011.2",-50042,"ENSG00000140718","FTO","FTO alpha-ketoglutarate dependent dioxygenase"
"chr16",64161423,64161652,230,"*","Intron (ENST00000722564.1/ENST00000722564.1, intron 1 of 1)",16,64344801,64346589,1789,1,"105371311","ENST00000788230.1",-183149,NA,"LOC105371311","uncharacterized LOC105371311"
"chr16",64864258,64864501,244,"*","Distal Intergenic",16,64871165,64916552,45388,1,"105371313","ENST00000722731.1",-6664,NA,"LOC105371313","uncharacterized LOC105371313"
